allocator,baseline,baseline_hit1,capacity,delta_hit1,manager_hit1,manager_variant,queries,seed,window_size
BestFitAllocator,sliding,0.8222666666666667,65536.0,0.0088,0.8310666666666666,ttl_mark,7500.0,0.0,120.0
BestFitAllocator,reservoir,0.5569333333333333,65536.0,0.27413333333333334,0.8310666666666666,ttl_mark,7500.0,0.0,120.0
BestFitAllocator,sliding,0.8222666666666667,65536.0,0.0088,0.8310666666666666,ttl_mark_gen,7500.0,0.0,120.0
BestFitAllocator,reservoir,0.6577333333333333,65536.0,0.17333333333333334,0.8310666666666666,ttl_mark_gen,7500.0,0.0,120.0
BestFitAllocator,sliding,0.8222666666666667,131072.0,0.0088,0.8310666666666666,ttl_mark,7500.0,0.0,120.0
BestFitAllocator,reservoir,0.6716,131072.0,0.15946666666666667,0.8310666666666666,ttl_mark,7500.0,0.0,120.0
BestFitAllocator,sliding,0.8222666666666667,131072.0,0.0088,0.8310666666666666,ttl_mark_gen,7500.0,0.0,120.0
BestFitAllocator,reservoir,0.6462666666666667,131072.0,0.1848,0.8310666666666666,ttl_mark_gen,7500.0,0.0,120.0
